age,job,marital,education,month,campaign,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
41,blue-collar,married,basic.6y,may,3,1,failure,-46.2,1.291,5099.1,no
49,entrepreneur,married,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
31,services,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
29,technician,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
28,technician,single,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
33,self-employed,married,basic.9y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
37,technician,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
31,technician,single,professional.course,may,2,1,failure,-46.2,1.291,5099.1,no
47,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
22,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
38,admin.,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
28,blue-collar,single,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,yes
35,admin.,single,basic.9y,may,3,1,success,-46.2,1.291,5099.1,no
43,admin.,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
50,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
31,unemployed,married,professional.course,may,1,0,nonexistent,-46.2,1.291,5099.1,no
29,admin.,married,high.school,may,2,1,failure,-46.2,1.291,5099.1,no
27,student,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
31,technician,married,professional.course,may,1,1,failure,-46.2,1.291,5099.1,no
43,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.291,5099.1,yes
48,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
32,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.291,5099.1,yes
45,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.291,5099.1,no
32,management,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,yes
27,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.291,5099.1,no
34,blue-collar,married,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
27,technician,single,professional.course,may,1,1,failure,-46.2,1.291,5099.1,no
34,technician,married,professional.course,may,2,0,nonexistent,-46.2,1.291,5099.1,no
32,management,single,university.degree,may,3,1,failure,-46.2,1.291,5099.1,no
44,admin.,divorced,high.school,may,2,1,failure,-46.2,1.291,5099.1,no
34,blue-collar,married,basic.6y,may,2,1,failure,-46.2,1.291,5099.1,no
39,admin.,married,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,yes
45,blue-collar,married,basic.4y,may,2,1,failure,-46.2,1.291,5099.1,no
42,services,married,basic.6y,may,2,1,failure,-46.2,1.291,5099.1,no
43,blue-collar,married,basic.4y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
34,admin.,married,high.school,may,3,0,nonexistent,-46.2,1.291,5099.1,no
27,blue-collar,married,basic.4y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
33,technician,single,professional.course,may,2,0,nonexistent,-46.2,1.291,5099.1,no
49,technician,divorced,professional.course,may,3,0,nonexistent,-46.2,1.291,5099.1,no
35,admin.,single,university.degree,may,2,1,failure,-46.2,1.291,5099.1,no
35,blue-collar,single,high.school,may,3,0,nonexistent,-46.2,1.291,5099.1,no
29,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
31,services,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,yes
38,blue-collar,married,basic.6y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
33,blue-collar,single,basic.4y,may,2,1,failure,-46.2,1.291,5099.1,no
30,student,single,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,yes
32,technician,single,university.degree,may,2,1,failure,-46.2,1.291,5099.1,no
38,admin.,married,high.school,may,3,0,nonexistent,-46.2,1.291,5099.1,no
35,blue-collar,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
59,housemaid,divorced,basic.6y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
36,blue-collar,married,unknown,may,2,0,nonexistent,-46.2,1.291,5099.1,no
36,blue-collar,single,university.degree,may,2,1,failure,-46.2,1.291,5099.1,no
32,entrepreneur,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
32,blue-collar,married,basic.4y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
27,services,married,basic.6y,may,2,1,failure,-46.2,1.291,5099.1,no
35,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
31,services,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
36,services,divorced,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
28,management,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
36,services,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
43,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
28,student,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
29,services,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
37,technician,single,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,no
45,admin.,married,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
32,technician,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
27,management,married,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
33,technician,divorced,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
38,services,divorced,basic.6y,may,2,1,success,-46.2,1.291,5099.1,yes
46,admin.,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
47,blue-collar,divorced,basic.4y,may,3,1,failure,-46.2,1.291,5099.1,no
32,admin.,single,university.degree,may,2,1,failure,-46.2,1.291,5099.1,no
32,admin.,single,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
46,blue-collar,married,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
33,services,married,high.school,may,3,0,nonexistent,-46.2,1.291,5099.1,yes
50,entrepreneur,married,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,no
41,technician,single,professional.course,may,2,1,failure,-46.2,1.291,5099.1,no
27,technician,single,professional.course,may,3,0,nonexistent,-46.2,1.291,5099.1,no
36,technician,married,professional.course,may,2,0,nonexistent,-46.2,1.291,5099.1,no
42,blue-collar,married,basic.4y,may,2,0,nonexistent,-46.2,1.291,5099.1,no
34,self-employed,single,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,no
59,admin.,divorced,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
28,technician,married,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
28,blue-collar,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
33,management,married,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
28,unemployed,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
33,blue-collar,single,basic.4y,may,3,1,failure,-46.2,1.291,5099.1,no
33,blue-collar,married,basic.6y,may,2,1,failure,-46.2,1.291,5099.1,no
35,admin.,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
53,technician,married,professional.course,may,2,0,nonexistent,-46.2,1.291,5099.1,no
38,admin.,divorced,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,no
49,blue-collar,married,high.school,may,2,0,nonexistent,-46.2,1.291,5099.1,no
42,self-employed,divorced,high.school,may,2,1,failure,-46.2,1.291,5099.1,no
31,technician,married,high.school,may,3,0,nonexistent,-46.2,1.291,5099.1,no
30,admin.,married,university.degree,may,3,1,failure,-46.2,1.291,5099.1,no
42,services,single,high.school,may,2,1,failure,-46.2,1.291,5099.1,no
34,blue-collar,married,basic.4y,may,2,1,failure,-46.2,1.291,5099.1,no
38,student,divorced,unknown,may,3,0,nonexistent,-46.2,1.291,5099.1,no
34,blue-collar,married,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
27,blue-collar,single,basic.9y,may,2,1,failure,-46.2,1.291,5099.1,no
33,blue-collar,married,basic.9y,may,3,0,nonexistent,-46.2,1.291,5099.1,no
25,student,single,university.degree,may,3,0,nonexistent,-46.2,1.291,5099.1,no
55,blue-collar,divorced,basic.9y,may,3,1,failure,-46.2,1.291,5099.1,no
34,admin.,married,high.school,may,2,1,failure,-46.2,1.291,5099.1,no
47,admin.,divorced,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
38,technician,single,professional.course,may,2,0,nonexistent,-46.2,1.281,5099.1,no
33,blue-collar,married,basic.4y,may,2,1,failure,-46.2,1.281,5099.1,yes
26,blue-collar,single,basic.9y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.6y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
55,management,married,basic.4y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
35,technician,single,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
38,self-employed,married,basic.9y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
29,management,divorced,basic.9y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
34,services,divorced,basic.6y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
55,blue-collar,divorced,basic.4y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
57,admin.,married,basic.4y,may,2,1,failure,-46.2,1.281,5099.1,no
32,blue-collar,married,basic.6y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
34,services,divorced,basic.6y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
43,self-employed,divorced,basic.9y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
42,services,married,high.school,may,2,1,failure,-46.2,1.281,5099.1,no
36,blue-collar,divorced,basic.9y,may,3,1,failure,-46.2,1.281,5099.1,no
43,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
38,self-employed,married,basic.9y,may,1,2,failure,-46.2,1.281,5099.1,no
43,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
36,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
26,student,single,high.school,may,3,0,nonexistent,-46.2,1.281,5099.1,no
37,blue-collar,married,basic.9y,may,3,1,failure,-46.2,1.281,5099.1,no
36,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
28,blue-collar,single,basic.6y,may,3,0,nonexistent,-46.2,1.281,5099.1,yes
37,admin.,divorced,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
55,blue-collar,divorced,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
37,services,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,blue-collar,married,basic.9y,may,3,1,failure,-46.2,1.281,5099.1,no
29,self-employed,single,professional.course,may,2,1,failure,-46.2,1.281,5099.1,yes
28,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
36,blue-collar,divorced,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
29,technician,single,professional.course,may,2,0,nonexistent,-46.2,1.281,5099.1,no
36,blue-collar,divorced,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
27,blue-collar,married,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
36,blue-collar,married,basic.6y,may,1,1,failure,-46.2,1.281,5099.1,no
30,blue-collar,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
33,technician,single,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
23,student,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
36,blue-collar,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
23,services,married,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
29,blue-collar,divorced,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
29,blue-collar,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
34,admin.,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
44,admin.,married,high.school,may,3,2,failure,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
34,admin.,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
27,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
58,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
48,admin.,divorced,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
30,blue-collar,single,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
35,self-employed,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
28,technician,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
28,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
35,self-employed,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
41,services,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
32,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
28,technician,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
29,blue-collar,married,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
35,technician,married,professional.course,may,1,1,failure,-46.2,1.281,5099.1,no
31,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
43,technician,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
29,admin.,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
35,management,married,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
27,self-employed,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
49,admin.,married,basic.4y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
42,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
32,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
28,student,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
53,retired,divorced,university.degree,may,2,1,failure,-46.2,1.281,5099.1,no
26,blue-collar,single,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
38,admin.,married,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
32,unemployed,single,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
43,admin.,married,high.school,may,3,0,nonexistent,-46.2,1.281,5099.1,no
38,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
34,services,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,admin.,single,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
43,self-employed,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
53,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
34,blue-collar,single,high.school,may,1,1,success,-46.2,1.281,5099.1,no
36,services,divorced,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
51,admin.,divorced,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
44,technician,married,professional.course,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,unemployed,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
33,admin.,divorced,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
27,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
42,blue-collar,divorced,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
24,technician,married,professional.course,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,unemployed,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
28,blue-collar,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
40,blue-collar,single,basic.9y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
44,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
36,services,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
30,entrepreneur,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
33,admin.,divorced,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
34,blue-collar,married,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
35,blue-collar,married,basic.6y,may,2,1,failure,-46.2,1.281,5099.1,no
23,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
24,student,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
34,blue-collar,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
38,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
57,services,married,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
33,technician,single,university.degree,may,3,0,nonexistent,-46.2,1.281,5099.1,no
32,blue-collar,single,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
31,management,single,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
29,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
44,housemaid,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
34,admin.,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
29,management,married,university.degree,may,3,0,nonexistent,-46.2,1.281,5099.1,no
24,student,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,yes
31,technician,single,professional.course,may,2,0,nonexistent,-46.2,1.281,5099.1,no
34,housemaid,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
37,services,single,basic.6y,may,1,1,failure,-46.2,1.281,5099.1,no
35,admin.,divorced,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
35,admin.,divorced,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
32,blue-collar,married,high.school,may,3,0,nonexistent,-46.2,1.281,5099.1,yes
33,services,single,basic.6y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
41,services,married,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
29,admin.,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
29,admin.,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
35,admin.,single,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
29,admin.,single,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
24,admin.,married,basic.9y,may,1,1,success,-46.2,1.281,5099.1,yes
33,blue-collar,single,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
29,admin.,married,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
23,student,single,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
53,management,married,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
25,blue-collar,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
24,services,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,technician,single,professional.course,may,3,0,nonexistent,-46.2,1.281,5099.1,yes
33,services,married,high.school,may,1,1,failure,-46.2,1.281,5099.1,yes
35,entrepreneur,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
30,technician,single,university.degree,may,3,1,failure,-46.2,1.281,5099.1,no
52,admin.,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
31,self-employed,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
29,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
39,blue-collar,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
28,admin.,married,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
59,admin.,divorced,high.school,may,3,0,nonexistent,-46.2,1.281,5099.1,no
46,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
41,technician,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
28,blue-collar,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
48,blue-collar,married,basic.6y,may,1,1,failure,-46.2,1.281,5099.1,no
39,blue-collar,divorced,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
34,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
39,technician,divorced,professional.course,may,2,0,nonexistent,-46.2,1.281,5099.1,no
39,blue-collar,divorced,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
39,blue-collar,divorced,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
58,retired,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
31,blue-collar,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
55,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
41,entrepreneur,married,university.degree,may,1,1,success,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
37,technician,divorced,professional.course,may,1,0,nonexistent,-46.2,1.281,5099.1,no
38,self-employed,married,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
30,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
29,services,single,basic.6y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
37,technician,divorced,professional.course,may,1,0,nonexistent,-46.2,1.281,5099.1,no
30,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
39,admin.,divorced,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
36,blue-collar,married,basic.9y,may,3,1,failure,-46.2,1.281,5099.1,yes
38,technician,married,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
30,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,management,single,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
31,unemployed,married,basic.9y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
29,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
31,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
43,blue-collar,married,basic.4y,may,2,1,failure,-46.2,1.281,5099.1,no
28,services,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
36,services,single,professional.course,may,1,0,nonexistent,-46.2,1.281,5099.1,no
38,blue-collar,married,basic.9y,may,1,1,success,-46.2,1.281,5099.1,no
31,self-employed,married,basic.9y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
23,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
31,services,single,basic.6y,may,2,0,nonexistent,-46.2,1.281,5099.1,yes
31,admin.,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
35,admin.,single,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
33,services,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
43,admin.,divorced,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
28,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
28,blue-collar,single,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
47,blue-collar,single,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
35,blue-collar,single,high.school,may,2,0,nonexistent,-46.2,1.281,5099.1,no
30,services,married,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
28,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
47,services,married,professional.course,may,3,0,nonexistent,-46.2,1.281,5099.1,no
36,admin.,divorced,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
33,admin.,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
36,blue-collar,married,basic.9y,may,1,1,failure,-46.2,1.281,5099.1,no
27,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
49,entrepreneur,married,unknown,may,2,0,nonexistent,-46.2,1.281,5099.1,no
53,management,married,university.degree,may,2,1,failure,-46.2,1.281,5099.1,no
27,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
29,admin.,single,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
30,technician,single,unknown,may,2,0,nonexistent,-46.2,1.281,5099.1,no
22,student,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
26,services,single,high.school,may,3,0,nonexistent,-46.2,1.281,5099.1,no
34,services,divorced,basic.6y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
29,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
42,technician,divorced,high.school,may,2,1,failure,-46.2,1.281,5099.1,no
33,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
51,blue-collar,divorced,basic.9y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
31,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
28,technician,single,professional.course,may,1,1,failure,-46.2,1.281,5099.1,no
28,technician,single,professional.course,may,1,0,nonexistent,-46.2,1.281,5099.1,no
29,admin.,single,university.degree,may,1,1,failure,-46.2,1.281,5099.1,no
44,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
58,management,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
41,blue-collar,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
36,blue-collar,single,basic.9y,may,3,0,nonexistent,-46.2,1.281,5099.1,no
45,blue-collar,married,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
30,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
31,admin.,single,basic.9y,may,2,1,failure,-46.2,1.281,5099.1,no
32,services,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
35,admin.,married,university.degree,may,1,0,nonexistent,-46.2,1.281,5099.1,no
33,technician,single,professional.course,may,1,1,failure,-46.2,1.281,5099.1,no
29,admin.,married,university.degree,may,2,0,nonexistent,-46.2,1.281,5099.1,no
35,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
32,services,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
32,services,single,high.school,may,1,1,failure,-46.2,1.281,5099.1,no
31,admin.,married,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
39,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
23,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.281,5099.1,no
32,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.281,5099.1,yes
50,blue-collar,single,professional.course,may,2,0,nonexistent,-46.2,1.281,5099.1,no
24,blue-collar,single,basic.9y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
39,blue-collar,married,basic.6y,may,2,1,failure,-46.2,1.281,5099.1,no
58,housemaid,married,basic.4y,may,1,0,nonexistent,-46.2,1.281,5099.1,no
29,services,married,high.school,may,2,1,failure,-46.2,1.281,5099.1,yes
47,blue-collar,married,basic.4y,may,1,1,failure,-46.2,1.281,5099.1,no
