age,job,marital,education,month,campaign,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
38,services,married,high.school,apr,1,0,nonexistent,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.299,5099.1,no
32,admin.,married,high.school,may,1,0,nonexistent,-36.4,4.855,5191.0,no
34,technician,married,basic.9y,nov,1,1,failure,-42.0,4.153,5195.8,no
33,admin.,married,high.school,may,2,1,failure,-46.2,1.334,5099.1,no
25,unemployed,single,university.degree,apr,2,0,nonexistent,-47.1,1.365,5099.1,no
44,entrepreneur,married,university.degree,nov,2,1,failure,-42.0,4.191,5195.8,no
35,technician,single,basic.9y,nov,1,1,failure,-42.0,4.12,5195.8,no
43,entrepreneur,married,university.degree,jul,3,0,nonexistent,-42.7,4.96,5228.1,no
51,unemployed,married,basic.9y,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
32,management,married,high.school,may,1,1,failure,-46.2,1.266,5099.1,no
36,blue-collar,single,basic.9y,may,2,0,nonexistent,-46.2,1.327,5099.1,no
28,services,single,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
52,admin.,married,basic.6y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
56,management,married,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
53,housemaid,married,unknown,aug,2,0,nonexistent,-36.1,4.965,5228.1,no
52,admin.,married,university.degree,nov,1,1,failure,-42.0,4.191,5195.8,no
55,services,married,high.school,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
31,unemployed,married,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
55,housemaid,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
58,technician,divorced,university.degree,may,1,0,nonexistent,-46.2,1.327,5099.1,no
37,blue-collar,divorced,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
38,blue-collar,married,basic.6y,nov,1,0,nonexistent,-42.0,4.021,5195.8,no
47,technician,single,professional.course,jun,2,0,nonexistent,-41.8,4.96,5228.1,no
48,admin.,married,basic.4y,apr,3,2,failure,-47.1,1.405,5099.1,no
46,services,married,high.school,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
28,student,single,university.degree,may,2,0,nonexistent,-46.2,1.291,5099.1,no
43,blue-collar,married,basic.6y,may,1,0,nonexistent,-46.2,1.327,5099.1,no
31,management,married,university.degree,aug,2,0,nonexistent,-36.1,4.967,5228.1,no
45,entrepreneur,married,university.degree,jun,3,0,nonexistent,-40.8,1.268,5076.2,no
47,technician,married,unknown,nov,2,1,failure,-42.0,4.021,5195.8,no
32,technician,single,professional.course,aug,2,1,failure,-31.4,0.879,5076.2,no
57,retired,married,high.school,nov,2,1,failure,-42.0,4.153,5195.8,no
58,technician,married,professional.course,aug,1,0,nonexistent,-36.1,4.968,5228.1,no
26,admin.,single,university.degree,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
53,technician,married,university.degree,nov,2,0,nonexistent,-42.0,4.191,5195.8,no
41,technician,divorced,university.degree,jun,1,0,nonexistent,-40.8,1.215,5076.2,no
42,admin.,married,university.degree,jul,2,0,nonexistent,-42.7,4.96,5228.1,no
58,blue-collar,single,basic.4y,may,2,1,failure,-46.2,1.344,5099.1,no
39,blue-collar,divorced,basic.6y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
44,technician,married,professional.course,may,3,0,nonexistent,-36.4,4.857,5191.0,no
42,admin.,married,university.degree,aug,2,0,nonexistent,-36.1,4.968,5228.1,no
31,technician,divorced,professional.course,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
19,student,single,basic.9y,apr,3,0,nonexistent,-47.1,1.41,5099.1,no
32,admin.,single,university.degree,may,2,0,nonexistent,-46.2,1.27,5099.1,no
34,admin.,unknown,university.degree,may,1,1,failure,-46.2,1.299,5099.1,no
34,admin.,married,high.school,may,2,2,failure,-46.2,1.313,5099.1,no
29,technician,single,university.degree,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
48,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
22,technician,single,unknown,may,1,1,success,-46.2,1.266,5099.1,no
46,self-employed,married,basic.9y,nov,1,0,nonexistent,-42.0,4.191,5195.8,no
26,blue-collar,single,professional.course,may,2,0,nonexistent,-46.2,1.281,5099.1,no
41,blue-collar,divorced,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,services,married,basic.6y,sep,1,1,failure,-29.8,0.75,5017.5,no
30,self-employed,married,professional.course,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
27,blue-collar,single,high.school,oct,3,1,failure,-49.5,0.982,4963.6,no
51,technician,divorced,unknown,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
28,admin.,single,university.degree,may,2,0,nonexistent,-46.2,1.334,5099.1,no
58,entrepreneur,married,basic.4y,jun,3,0,nonexistent,-41.8,4.959,5228.1,no
51,admin.,divorced,basic.9y,nov,2,0,nonexistent,-42.0,4.021,5195.8,no
30,blue-collar,married,basic.9y,may,1,0,nonexistent,-36.4,4.858,5191.0,no
36,management,single,university.degree,jun,2,1,success,-40.8,1.26,5076.2,no
34,admin.,single,high.school,jun,1,0,nonexistent,-41.8,4.961,5228.1,no
52,blue-collar,divorced,basic.9y,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
30,unemployed,divorced,high.school,jul,3,0,nonexistent,-42.7,4.957,5228.1,no
59,blue-collar,married,basic.9y,apr,1,1,failure,-47.1,1.41,5099.1,no
41,unemployed,single,basic.4y,jun,1,0,nonexistent,-40.8,1.26,5076.2,no
59,admin.,single,university.degree,aug,3,1,success,-31.4,0.829,5076.2,yes
36,admin.,married,university.degree,may,3,0,nonexistent,-36.4,4.858,5191.0,no
28,blue-collar,single,unknown,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
36,admin.,married,university.degree,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
29,entrepreneur,married,university.degree,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
43,blue-collar,married,basic.9y,mar,2,0,nonexistent,-50.0,1.799,5099.1,no
48,admin.,married,university.degree,jul,2,0,nonexistent,-42.7,4.96,5228.1,no
53,blue-collar,married,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
31,admin.,single,university.degree,aug,3,0,nonexistent,-36.1,4.965,5228.1,no
25,admin.,single,university.degree,may,1,1,failure,-46.2,1.266,5099.1,no
46,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.96,5228.1,no
27,admin.,married,high.school,may,3,0,nonexistent,-46.2,1.25,5099.1,no
38,admin.,married,basic.9y,may,1,1,failure,-46.2,1.291,5099.1,no
53,blue-collar,married,basic.9y,jul,3,0,nonexistent,-42.7,4.961,5228.1,no
47,blue-collar,married,basic.9y,may,1,0,nonexistent,-46.2,1.334,5099.1,no
33,unemployed,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
27,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.266,5099.1,no
43,admin.,married,high.school,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
40,admin.,divorced,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
30,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.334,5099.1,no
29,admin.,married,high.school,may,1,1,success,-46.2,1.327,5099.1,no
34,technician,single,professional.course,may,2,0,nonexistent,-46.2,1.266,5099.1,no
38,management,divorced,university.degree,apr,2,0,nonexistent,-47.1,1.405,5099.1,no
32,blue-collar,married,basic.9y,jun,1,0,nonexistent,-41.8,4.96,5228.1,no
58,management,single,university.degree,may,2,0,nonexistent,-46.2,1.313,5099.1,no
33,self-employed,married,basic.9y,jun,3,0,nonexistent,-41.8,4.961,5228.1,no
50,blue-collar,married,basic.9y,apr,2,1,failure,-47.1,1.41,5099.1,no
54,housemaid,married,basic.4y,aug,3,0,nonexistent,-36.1,4.965,5228.1,no
41,blue-collar,married,basic.4y,apr,3,0,nonexistent,-47.1,1.405,5099.1,no
28,admin.,single,university.degree,jun,1,0,nonexistent,-40.8,1.26,5076.2,no
28,blue-collar,single,basic.9y,jun,1,0,nonexistent,-41.8,4.864,5228.1,no
32,admin.,married,professional.course,nov,2,0,nonexistent,-42.0,4.076,5195.8,no
31,admin.,married,high.school,may,2,1,failure,-46.2,1.266,5099.1,no
67,retired,married,professional.course,apr,2,0,nonexistent,-47.1,1.415,5099.1,no
33,services,single,high.school,may,1,1,failure,-46.2,1.266,5099.1,no
43,blue-collar,divorced,basic.9y,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
28,admin.,single,university.degree,mar,2,0,nonexistent,-50.0,1.548,5099.1,no
56,housemaid,divorced,basic.4y,nov,1,1,failure,-42.0,4.076,5195.8,no
42,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
43,blue-collar,married,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
33,admin.,divorced,university.degree,aug,1,0,nonexistent,-36.1,4.962,5228.1,no
22,student,single,basic.9y,oct,1,1,failure,-26.9,0.73,5017.5,no
25,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
30,management,married,university.degree,may,1,1,failure,-46.2,1.25,5099.1,no
56,retired,married,unknown,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
58,entrepreneur,married,high.school,sep,1,1,failure,-37.5,0.882,4963.6,no
62,management,married,university.degree,aug,2,0,nonexistent,-31.4,0.879,5076.2,no
38,technician,married,professional.course,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
27,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
20,student,single,high.school,nov,1,3,failure,-30.1,0.715,5017.5,no
23,student,single,basic.9y,dec,2,0,nonexistent,-33.0,0.708,5023.5,no
32,admin.,married,high.school,sep,2,1,failure,-37.5,0.879,4963.6,no
30,services,single,basic.9y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
32,admin.,married,university.degree,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
56,management,married,university.degree,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
46,admin.,divorced,university.degree,nov,2,1,failure,-42.0,4.12,5195.8,no
57,retired,single,professional.course,may,3,0,nonexistent,-36.4,4.856,5191.0,no
40,unemployed,divorced,university.degree,nov,3,0,nonexistent,-42.0,4.021,5195.8,no
35,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.281,5099.1,no
34,self-employed,single,university.degree,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
28,blue-collar,married,basic.6y,may,2,0,nonexistent,-36.4,4.856,5191.0,no
55,technician,unknown,unknown,jun,3,0,nonexistent,-41.8,4.955,5228.1,no
37,entrepreneur,divorced,university.degree,may,2,1,failure,-46.2,1.27,5099.1,no
38,services,married,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
37,self-employed,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
34,admin.,married,university.degree,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
55,retired,married,basic.9y,jul,3,0,nonexistent,-42.7,4.968,5228.1,no
36,blue-collar,married,basic.9y,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
30,services,single,high.school,may,1,2,failure,-46.2,1.299,5099.1,no
28,admin.,single,university.degree,jun,3,0,nonexistent,-41.8,4.947,5228.1,no
47,unemployed,divorced,basic.9y,apr,2,0,nonexistent,-47.1,1.445,5099.1,no
28,unemployed,single,university.degree,jul,1,0,nonexistent,-33.6,1.029,5076.2,no
23,student,single,high.school,mar,1,1,success,-34.8,0.649,5008.7,yes
43,technician,married,university.degree,aug,1,0,nonexistent,-31.4,0.873,5076.2,no
32,management,single,university.degree,mar,1,0,nonexistent,-50.0,1.687,5099.1,no
29,technician,single,university.degree,apr,1,0,nonexistent,-47.1,1.405,5099.1,no
33,admin.,married,high.school,may,3,0,nonexistent,-36.4,4.855,5191.0,no
30,services,married,high.school,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
39,technician,divorced,university.degree,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
36,technician,single,unknown,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
38,blue-collar,married,professional.course,may,3,0,nonexistent,-46.2,1.313,5099.1,no
65,management,married,university.degree,may,3,1,success,-46.2,1.354,5099.1,no
58,retired,married,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
58,retired,divorced,professional.course,jun,1,0,nonexistent,-40.8,1.266,5076.2,no
43,management,married,university.degree,apr,1,0,nonexistent,-47.1,1.405,5099.1,no
44,technician,married,high.school,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
55,unknown,unknown,unknown,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
37,admin.,married,high.school,jun,1,0,nonexistent,-41.8,4.959,5228.1,no
38,unknown,divorced,high.school,may,1,0,nonexistent,-36.4,4.857,5191.0,no
36,blue-collar,married,basic.6y,jul,3,0,nonexistent,-42.7,4.968,5228.1,no
49,entrepreneur,married,unknown,may,2,0,nonexistent,-46.2,1.281,5099.1,no
29,technician,single,high.school,jul,1,0,nonexistent,-42.7,4.957,5228.1,no
46,admin.,single,university.degree,may,1,0,nonexistent,-36.4,4.856,5191.0,no
40,services,married,basic.4y,may,1,0,nonexistent,-46.2,1.313,5099.1,no
40,blue-collar,divorced,basic.9y,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
40,blue-collar,married,basic.9y,apr,1,1,failure,-47.1,1.41,5099.1,no
56,housemaid,divorced,high.school,may,2,0,nonexistent,-36.4,4.855,5191.0,no
33,admin.,divorced,high.school,jul,3,0,nonexistent,-42.7,4.968,5228.1,no
38,blue-collar,divorced,basic.9y,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
31,services,divorced,high.school,may,1,1,failure,-46.2,1.327,5099.1,no
42,blue-collar,divorced,basic.9y,may,1,0,nonexistent,-36.4,4.86,5191.0,no
35,admin.,single,university.degree,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
56,technician,married,professional.course,may,1,0,nonexistent,-36.4,4.859,5191.0,no
39,management,married,university.degree,jun,3,0,nonexistent,-41.8,4.959,5228.1,no
31,blue-collar,married,basic.9y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
47,blue-collar,married,basic.9y,aug,3,0,nonexistent,-36.1,4.965,5228.1,no
37,technician,married,professional.course,jun,3,0,nonexistent,-41.8,4.866,5228.1,no
54,technician,married,unknown,may,2,0,nonexistent,-36.4,4.855,5191.0,no
69,retired,married,high.school,sep,3,0,nonexistent,-29.8,0.773,5017.5,no
50,technician,married,professional.course,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
31,blue-collar,married,basic.4y,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
31,services,divorced,high.school,nov,2,0,nonexistent,-42.0,4.076,5195.8,no
31,services,married,basic.9y,may,1,1,failure,-46.2,1.299,5099.1,no
28,admin.,single,university.degree,apr,1,0,nonexistent,-47.1,1.405,5099.1,no
37,technician,married,high.school,aug,2,0,nonexistent,-36.1,4.966,5228.1,no
41,blue-collar,married,basic.4y,apr,1,1,failure,-47.1,1.405,5099.1,no
49,housemaid,married,basic.4y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
38,admin.,single,university.degree,may,2,0,nonexistent,-46.2,1.244,5099.1,no
36,self-employed,single,university.degree,jun,1,0,nonexistent,-40.8,1.26,5076.2,no
60,retired,married,high.school,aug,2,2,failure,-38.3,0.886,4991.6,no
39,services,married,high.school,may,2,0,nonexistent,-36.4,4.857,5191.0,no
38,technician,married,professional.course,aug,2,0,nonexistent,-36.1,4.963,5228.1,no
40,admin.,single,university.degree,jun,2,0,nonexistent,-41.8,4.961,5228.1,no
53,self-employed,divorced,professional.course,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
24,management,single,university.degree,nov,1,0,nonexistent,-42.0,4.406,5195.8,no
46,management,married,university.degree,apr,1,0,nonexistent,-47.1,1.365,5099.1,no
46,admin.,single,university.degree,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
49,blue-collar,divorced,unknown,jul,2,0,nonexistent,-42.7,4.957,5228.1,no
42,services,married,professional.course,may,2,1,failure,-46.2,1.327,5099.1,no
46,unemployed,divorced,basic.9y,jun,2,0,nonexistent,-41.8,4.864,5228.1,no
31,services,single,high.school,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
57,management,married,university.degree,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
37,management,married,basic.9y,may,2,0,nonexistent,-36.4,4.86,5191.0,no
42,blue-collar,divorced,basic.9y,may,1,0,nonexistent,-36.4,4.858,5191.0,no
32,unemployed,divorced,high.school,nov,1,0,nonexistent,-42.0,4.12,5195.8,no
31,admin.,single,university.degree,may,1,0,nonexistent,-46.2,1.313,5099.1,no
35,admin.,married,university.degree,apr,1,0,nonexistent,-34.6,0.642,5008.7,yes
36,blue-collar,divorced,basic.9y,may,3,1,failure,-46.2,1.281,5099.1,no
50,technician,married,university.degree,aug,1,0,nonexistent,-36.1,4.964,5228.1,no
36,blue-collar,married,basic.6y,jul,1,0,nonexistent,-42.7,4.958,5228.1,no
37,student,single,university.degree,may,1,1,failure,-46.2,1.327,5099.1,no
36,blue-collar,married,basic.9y,jul,2,0,nonexistent,-42.7,4.968,5228.1,no
24,unemployed,married,high.school,nov,1,1,failure,-30.1,0.715,5017.5,no
35,blue-collar,married,high.school,nov,2,0,nonexistent,-42.0,4.191,5195.8,no
30,services,married,high.school,may,1,0,nonexistent,-46.2,1.313,5099.1,no
31,admin.,single,university.degree,aug,1,0,nonexistent,-36.1,4.967,5228.1,no
31,unemployed,married,university.degree,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
35,management,married,university.degree,nov,1,0,nonexistent,-42.0,4.223,5195.8,no
44,management,single,university.degree,nov,2,0,nonexistent,-42.0,4.021,5195.8,no
30,unknown,married,university.degree,aug,2,0,nonexistent,-36.1,4.968,5228.1,no
34,admin.,married,university.degree,sep,2,0,nonexistent,-29.8,0.773,5017.5,no
32,admin.,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.963,5228.1,no
38,blue-collar,divorced,basic.9y,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
47,admin.,divorced,high.school,sep,1,1,failure,-29.8,0.755,5017.5,no
51,blue-collar,married,basic.4y,dec,1,0,nonexistent,-45.9,3.488,5176.3,no
58,retired,married,university.degree,mar,2,1,failure,-34.8,0.646,5008.7,no
37,entrepreneur,married,basic.9y,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
45,entrepreneur,divorced,university.degree,jul,1,0,nonexistent,-42.7,4.968,5228.1,no
30,management,single,high.school,nov,2,0,nonexistent,-42.0,4.153,5195.8,no
31,management,single,university.degree,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
53,management,divorced,high.school,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
34,management,single,university.degree,nov,2,0,nonexistent,-42.0,4.021,5195.8,no
39,admin.,married,university.degree,jul,3,0,nonexistent,-42.7,4.968,5228.1,no
38,blue-collar,single,high.school,may,3,0,nonexistent,-36.4,4.857,5191.0,no
42,admin.,divorced,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
79,retired,married,basic.4y,nov,2,1,success,-30.1,0.715,5017.5,yes
26,admin.,single,university.degree,apr,1,0,nonexistent,-47.1,1.365,5099.1,no
52,retired,married,high.school,aug,3,0,nonexistent,-36.1,4.966,5228.1,no
36,blue-collar,married,basic.9y,apr,3,2,failure,-47.1,1.435,5099.1,no
44,blue-collar,married,basic.6y,nov,3,0,nonexistent,-42.0,4.021,5195.8,no
47,admin.,divorced,university.degree,apr,1,1,failure,-47.1,1.405,5099.1,no
54,services,divorced,university.degree,may,1,1,failure,-46.2,1.344,5099.1,no
43,services,married,basic.6y,nov,1,0,nonexistent,-42.0,4.021,5195.8,no
32,admin.,single,university.degree,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
38,blue-collar,married,basic.4y,nov,2,1,failure,-42.0,4.076,5195.8,no
57,admin.,divorced,university.degree,nov,2,0,nonexistent,-42.0,4.076,5195.8,no
51,unemployed,married,high.school,may,1,0,nonexistent,-36.4,4.855,5191.0,no
35,technician,single,university.degree,may,1,0,nonexistent,-36.4,4.858,5191.0,no
46,technician,married,professional.course,jun,2,0,nonexistent,-41.8,4.866,5228.1,no
27,admin.,single,university.degree,aug,1,1,success,-31.4,0.883,5076.2,yes
34,blue-collar,married,basic.4y,apr,2,0,nonexistent,-47.1,1.41,5099.1,no
44,admin.,divorced,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
29,admin.,single,high.school,jul,1,0,nonexistent,-33.6,1.059,5076.2,no
32,admin.,married,high.school,jun,1,0,nonexistent,-41.8,4.962,5228.1,no
44,entrepreneur,married,university.degree,may,1,0,nonexistent,-46.2,1.266,5099.1,no
36,management,married,university.degree,nov,2,0,nonexistent,-42.0,4.153,5195.8,no
45,services,divorced,basic.4y,apr,1,0,nonexistent,-47.1,1.41,5099.1,no
29,admin.,single,university.degree,may,2,1,success,-46.2,1.266,5099.1,no
42,services,married,high.school,jun,1,0,nonexistent,-41.8,4.864,5228.1,no
48,technician,married,high.school,jun,1,0,nonexistent,-40.8,1.262,5076.2,no
37,management,single,university.degree,aug,1,0,nonexistent,-31.4,0.879,5076.2,no
38,services,married,basic.9y,apr,1,1,failure,-47.1,1.435,5099.1,no
50,housemaid,divorced,high.school,may,2,0,nonexistent,-36.4,4.855,5191.0,no
42,blue-collar,married,basic.4y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
58,retired,married,basic.4y,aug,1,0,nonexistent,-36.1,4.966,5228.1,no
57,technician,married,professional.course,jun,2,0,nonexistent,-41.8,4.864,5228.1,no
38,housemaid,married,basic.6y,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
34,unemployed,single,university.degree,may,1,0,nonexistent,-46.2,1.327,5099.1,no
56,admin.,divorced,unknown,may,1,0,nonexistent,-36.4,4.856,5191.0,no
41,blue-collar,married,basic.9y,apr,1,1,failure,-47.1,1.405,5099.1,no
50,blue-collar,married,professional.course,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
35,admin.,single,high.school,may,1,0,nonexistent,-46.2,1.327,5099.1,no
47,blue-collar,married,basic.4y,jun,2,0,nonexistent,-41.8,4.967,5228.1,no
30,admin.,married,university.degree,apr,3,0,nonexistent,-47.1,1.483,5099.1,no
32,admin.,married,university.degree,aug,3,0,nonexistent,-36.1,4.965,5228.1,no
80,retired,divorced,basic.4y,apr,1,0,nonexistent,-34.6,0.644,5008.7,yes
28,blue-collar,married,basic.4y,jul,2,0,nonexistent,-42.7,4.962,5228.1,no
33,technician,single,basic.9y,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
46,admin.,married,university.degree,nov,1,1,failure,-42.0,4.191,5195.8,no
27,unemployed,single,university.degree,jul,1,0,nonexistent,-42.7,4.961,5228.1,no
48,blue-collar,married,basic.9y,may,2,0,nonexistent,-46.2,1.344,5099.1,no
38,blue-collar,single,basic.6y,may,2,0,nonexistent,-36.4,4.86,5191.0,no
44,blue-collar,divorced,basic.6y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
27,services,single,high.school,may,2,0,nonexistent,-36.4,4.864,5191.0,no
50,admin.,married,university.degree,apr,3,0,nonexistent,-47.1,1.406,5099.1,no
29,admin.,married,basic.9y,jul,2,0,nonexistent,-42.7,4.96,5228.1,no
45,technician,married,university.degree,jun,2,0,nonexistent,-41.8,4.959,5228.1,no
48,unemployed,married,high.school,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
28,admin.,single,high.school,may,2,0,nonexistent,-36.4,4.858,5191.0,no
30,entrepreneur,single,university.degree,jul,2,0,nonexistent,-42.7,4.963,5228.1,no
29,admin.,single,basic.9y,may,2,0,nonexistent,-46.2,1.266,5099.1,no
47,blue-collar,married,unknown,may,1,0,nonexistent,-46.2,1.299,5099.1,no
53,self-employed,married,basic.4y,may,1,0,nonexistent,-46.2,1.299,5099.1,no
45,technician,married,professional.course,jul,1,0,nonexistent,-42.7,4.962,5228.1,no
27,blue-collar,single,basic.6y,may,1,0,nonexistent,-36.4,4.857,5191.0,no
50,admin.,married,high.school,nov,3,1,failure,-42.0,4.12,5195.8,no
32,blue-collar,married,basic.9y,aug,1,0,nonexistent,-31.4,0.869,5076.2,no
37,self-employed,married,basic.9y,may,1,0,nonexistent,-36.4,4.864,5191.0,no
32,blue-collar,married,basic.9y,may,2,0,nonexistent,-36.4,4.857,5191.0,no
45,management,married,university.degree,sep,2,2,success,-37.5,0.886,4963.6,yes
26,student,single,university.degree,jul,3,0,nonexistent,-42.7,4.962,5228.1,no
30,blue-collar,married,basic.9y,nov,2,0,nonexistent,-42.0,4.12,5195.8,no
55,technician,married,university.degree,may,3,0,nonexistent,-36.4,4.864,5191.0,no
36,technician,married,high.school,aug,2,0,nonexistent,-36.1,4.964,5228.1,no
48,management,divorced,university.degree,may,2,1,failure,-46.2,1.266,5099.1,no
39,admin.,married,university.degree,jun,3,0,nonexistent,-41.8,4.96,5228.1,no
23,blue-collar,single,basic.4y,may,2,0,nonexistent,-46.2,1.25,5099.1,no
38,admin.,single,high.school,may,3,0,nonexistent,-46.2,1.244,5099.1,no
35,technician,single,professional.course,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
58,retired,married,basic.4y,aug,1,0,nonexistent,-36.1,4.965,5228.1,no
37,services,married,basic.6y,may,1,0,nonexistent,-46.2,1.344,5099.1,no
43,admin.,married,professional.course,may,2,0,nonexistent,-36.4,4.857,5191.0,no
50,technician,married,professional.course,nov,2,1,failure,-42.0,4.153,5195.8,no
23,technician,single,high.school,may,1,0,nonexistent,-46.2,1.266,5099.1,no
32,technician,married,university.degree,aug,1,0,nonexistent,-36.1,4.963,5228.1,no
40,management,married,professional.course,may,2,1,failure,-46.2,1.344,5099.1,no
56,services,married,high.school,may,2,0,nonexistent,-36.4,4.855,5191.0,no
41,services,married,basic.9y,may,3,0,nonexistent,-36.4,4.857,5191.0,no
57,admin.,divorced,unknown,jun,1,0,nonexistent,-41.8,4.864,5228.1,no
51,technician,single,university.degree,jun,2,0,nonexistent,-40.8,1.268,5076.2,no
54,retired,married,high.school,nov,1,0,nonexistent,-42.0,4.153,5195.8,no
35,blue-collar,married,basic.6y,apr,1,1,failure,-47.1,1.405,5099.1,no
30,admin.,single,university.degree,jun,2,0,nonexistent,-40.8,1.26,5076.2,no
34,blue-collar,single,university.degree,may,1,0,nonexistent,-36.4,4.857,5191.0,no
37,blue-collar,divorced,basic.9y,apr,2,1,failure,-47.1,1.435,5099.1,no
53,admin.,married,university.degree,dec,1,2,success,-33.0,0.706,5023.5,yes
43,blue-collar,married,basic.9y,jul,3,0,nonexistent,-42.7,4.96,5228.1,no
56,housemaid,divorced,basic.4y,aug,1,0,nonexistent,-31.4,0.854,5076.2,no
45,blue-collar,married,basic.4y,may,1,1,failure,-46.2,1.291,5099.1,no
57,management,divorced,university.degree,jun,1,0,nonexistent,-41.8,4.967,5228.1,no
32,blue-collar,married,professional.course,may,2,0,nonexistent,-36.4,4.858,5191.0,no
26,admin.,single,high.school,jun,2,0,nonexistent,-41.8,4.961,5228.1,no
27,blue-collar,single,basic.9y,jun,3,0,nonexistent,-41.8,4.96,5228.1,no
42,admin.,married,university.degree,may,3,0,nonexistent,-36.4,4.855,5191.0,no
45,admin.,divorced,professional.course,may,1,1,failure,-46.2,1.27,5099.1,no
32,admin.,married,university.degree,may,2,0,nonexistent,-36.4,4.86,5191.0,no
29,blue-collar,married,high.school,nov,1,0,nonexistent,-42.0,4.076,5195.8,no
